buildId,scenarioId,seed,result,turns,actions,hp,stamina,mana,impact,bleeds,staggers,manaSpent,completed
heavy,boss,49,victory,9,34,62,1,1,67,0,1,0,
heavy,boss,50,victory,8,30,72,1,1,67,0,1,0,
heavy,boss,51,victory,8,30,56,1,1,69,0,1,0,
heavy,boss,52,victory,9,33,58,1,1,70,0,1,0,
heavy,boss,53,victory,9,35,78,5,1,69,0,1,0,
heavy,boss,54,victory,7,24,48,1,1,60,0,1,0,
heavy,boss,55,victory,8,28,54,3,1,66,0,1,0,
heavy,boss,56,victory,8,29,58,1,1,72,0,1,0,
heavy,boss,57,victory,8,32,64,4,1,69,0,1,0,
heavy,boss,58,victory,9,32,48,1,1,60,0,1,0,
heavy,boss,59,victory,8,28,64,2,1,64,0,1,0,
heavy,boss,60,victory,7,26,58,2,1,63,0,1,0,
heavy,boss,61,victory,8,30,60,2,1,70,0,1,0,
heavy,boss,62,victory,7,26,60,1,1,63,0,1,0,
heavy,boss,63,victory,7,23,40,1,1,60,0,1,0,
heavy,boss,64,victory,7,26,52,1,1,66,0,1,0,
heavy,boss,65,victory,9,34,72,2,1,67,0,1,0,
heavy,boss,66,victory,8,27,48,1,1,61,0,1,0,
heavy,boss,67,victory,7,27,72,1,1,68,0,1,0,
heavy,boss,68,victory,8,28,56,0,1,62,0,1,0,
heavy,boss,69,victory,9,36,71,2,1,69,0,1,0,
heavy,boss,70,victory,8,30,58,3,1,67,0,1,0,
heavy,boss,71,victory,7,24,56,0,1,58,0,1,0,
heavy,boss,72,victory,9,32,61,2,1,66,0,1,0,
heavy,boss,73,victory,7,27,64,0,1,63,0,1,0,
heavy,boss,74,victory,8,28,73,2,1,68,0,1,0,
heavy,boss,75,victory,8,27,54,1,1,62,0,1,0,
heavy,boss,76,victory,8,27,48,2,1,62,0,1,0,
heavy,boss,77,victory,7,26,58,1,1,63,0,1,0,
heavy,boss,78,victory,7,25,56,2,1,63,0,1,0,
heavy,boss,79,victory,8,27,55,2,1,60,0,1,0,
heavy,boss,80,victory,8,30,56,1,1,70,0,1,0,
heavy,boss,81,victory,8,30,72,1,1,67,0,1,0,
heavy,boss,82,victory,7,25,56,0,1,65,0,1,0,
heavy,boss,83,victory,7,25,56,0,1,65,0,1,0,
heavy,boss,84,victory,8,29,56,2,1,62,0,1,0,
heavy,boss,85,victory,7,29,68,1,1,69,0,1,0,
heavy,boss,86,victory,7,25,56,2,1,62,0,1,0,
heavy,boss,87,victory,7,25,56,1,1,66,0,1,0,
heavy,boss,88,victory,7,26,60,0,1,68,0,1,0,
heavy,boss,89,victory,9,34,60,4,1,72,0,1,0,
heavy,boss,90,victory,7,24,56,1,1,63,0,1,0,
heavy,boss,91,victory,7,27,66,1,1,68,0,1,0,
heavy,boss,92,victory,8,29,51,1,1,67,0,1,0,
heavy,boss,93,victory,8,28,56,3,1,62,0,1,0,
heavy,boss,94,victory,8,30,64,1,1,72,0,1,0,
heavy,boss,95,victory,7,22,40,0,1,58,0,1,0,
heavy,boss,96,victory,9,31,48,2,1,61,0,1,0,
heavy,boss,97,victory,8,29,63,1,1,62,0,1,0,
heavy,boss,98,victory,9,36,78,2,1,69,0,1,0,
heavy,boss,99,victory,9,30,36,2,1,64,0,1,0,
heavy,boss,100,victory,7,26,60,0,1,63,0,1,0,
heavy,gauntlet,1,victory,9,32,58,2,1,64,0,1,0,3
heavy,gauntlet,2,victory,8,27,46,0,1,57,0,1,0,3
heavy,gauntlet,3,victory,9,32,52,2,1,64,0,1,0,3
heavy,gauntlet,4,victory,8,29,51,2,1,64,0,1,0,3
heavy,gauntlet,5,victory,7,25,28,0,1,65,0,1,0,3
heavy,gauntlet,6,victory,8,32,72,1,1,72,0,1,0,3
heavy,gauntlet,7,victory,8,30,38,2,1,68,0,1,0,3
heavy,gauntlet,8,victory,7,23,34,0,1,58,0,1,0,3
heavy,gauntlet,9,victory,8,28,64,1,1,65,0,1,0,3
heavy,gauntlet,10,victory,8,29,52,1,1,61,0,1,0,3
heavy,gauntlet,11,victory,8,31,72,3,1,69,0,1,0,3
heavy,gauntlet,12,victory,8,32,45,1,1,69,0,1,0,3
heavy,gauntlet,13,victory,7,26,46,0,1,66,0,1,0,3
heavy,gauntlet,14,victory,8,28,62,1,1,62,0,1,0,3
heavy,gauntlet,15,victory,9,33,70,1,1,72,0,1,0,3
heavy,gauntlet,16,victory,8,26,40,1,1,67,0,1,0,3
heavy,gauntlet,17,victory,8,29,36,1,1,64,0,1,0,3
heavy,gauntlet,18,victory,9,35,66,1,1,73,0,1,0,3
heavy,gauntlet,19,victory,7,27,48,1,1,65,0,1,0,3
heavy,gauntlet,20,victory,8,29,40,0,1,72,0,1,0,3
heavy,gauntlet,21,victory,8,29,51,1,1,72,0,1,0,3
heavy,gauntlet,22,victory,8,30,70,0,1,69,0,1,0,3
heavy,gauntlet,23,victory,8,26,44,2,1,60,0,1,0,3
heavy,gauntlet,24,victory,8,30,33,2,1,66,0,1,0,3
heavy,gauntlet,25,victory,7,24,40,0,1,65,0,1,0,3
heavy,gauntlet,26,victory,8,29,50,2,1,69,0,1,0,3
heavy,gauntlet,27,victory,8,27,40,1,1,67,0,1,0,3
heavy,gauntlet,28,victory,8,30,56,3,1,64,0,1,0,3
heavy,gauntlet,29,victory,8,28,32,0,1,59,0,1,0,3
heavy,gauntlet,30,victory,10,36,64,1,1,66,0,1,0,3
heavy,gauntlet,31,victory,8,28,68,1,1,68,0,1,0,3
heavy,gauntlet,32,victory,8,27,54,2,1,64,0,1,0,3
heavy,gauntlet,33,victory,9,35,57,0,1,69,0,1,0,3
heavy,gauntlet,34,victory,7,27,44,1,1,63,0,1,0,3
heavy,gauntlet,35,victory,9,32,48,3,1,71,0,1,0,3
heavy,gauntlet,36,victory,8,27,54,1,1,67,0,1,0,3
heavy,gauntlet,37,victory,8,28,32,2,1,67,0,1,0,3
heavy,gauntlet,38,victory,8,28,40,1,1,64,0,1,0,3
heavy,gauntlet,39,victory,8,28,38,1,1,69,0,1,0,3
heavy,gauntlet,40,victory,8,27,18,1,1,64,0,1,0,3
heavy,gauntlet,41,victory,7,26,62,2,1,68,0,1,0,3
heavy,gauntlet,42,victory,7,26,62,0,1,68,0,1,0,3
heavy,gauntlet,43,victory,9,34,49,2,1,68,0,1,0,3
heavy,gauntlet,44,victory,8,31,66,0,1,69,0,1,0,3
heavy,gauntlet,45,victory,8,27,46,1,1,67,0,1,0,3
heavy,gauntlet,46,victory,9,34,35,2,1,63,0,1,0,3
heavy,gauntlet,47,victory,8,28,48,1,1,65,0,1,0,3
heavy,gauntlet,48,victory,9,34,50,1,1,66,0,1,0,3
heavy,gauntlet,49,victory,7,24,42,0,1,58,0,1,0,3
heavy,gauntlet,50,victory,7,25,42,0,1,63,0,1,0,3
heavy,gauntlet,51,victory,7,25,44,0,1,63,0,1,0,3
heavy,gauntlet,52,victory,8,30,38,3,1,68,0,1,0,3
heavy,gauntlet,53,victory,8,30,55,1,1,64,0,1,0,3
heavy,gauntlet,54,victory,8,27,34,1,1,66,0,1,0,3
heavy,gauntlet,55,victory,8,31,50,1,1,72,0,1,0,3
heavy,gauntlet,56,victory,9,33,56,2,1,69,0,1,0,3
heavy,gauntlet,57,victory,8,30,61,0,1,62,0,1,0,3
heavy,gauntlet,58,victory,7,25,37,1,1,60,0,1,0,3
heavy,gauntlet,59,victory,7,24,30,2,1,63,0,1,0,3
heavy,gauntlet,60,victory,8,31,60,2,1,62,0,1,0,3
heavy,gauntlet,61,victory,8,28,30,0,1,70,0,1,0,3
heavy,gauntlet,62,victory,7,25,48,1,1,63,0,1,0,3
heavy,gauntlet,63,victory,6,22,44,1,1,63,0,1,0,3
heavy,gauntlet,64,victory,7,26,48,0,1,63,0,1,0,3
heavy,gauntlet,65,victory,8,30,64,3,1,67,0,1,0,3
heavy,gauntlet,66,victory,7,25,44,0,1,68,0,1,0,3
heavy,gauntlet,67,victory,8,31,64,2,1,65,0,1,0,3
heavy,gauntlet,68,victory,9,33,59,2,1,64,0,1,0,3
heavy,gauntlet,69,victory,8,29,50,0,1,62,0,1,0,3
heavy,gauntlet,70,victory,10,37,53,4,1,63,0,1,0,3
heavy,gauntlet,71,victory,8,29,62,1,1,68,0,1,0,3
heavy,gauntlet,72,victory,8,27,14,2,1,62,0,1,0,3
heavy,gauntlet,73,victory,9,35,62,1,1,66,0,1,0,3
heavy,gauntlet,74,victory,8,28,65,1,1,68,0,1,0,3
heavy,gauntlet,75,victory,7,23,16,0,1,65,0,1,0,3
heavy,gauntlet,76,victory,9,33,59,1,1,69,0,1,0,3
heavy,gauntlet,77,victory,7,25,48,2,1,65,0,1,0,3
heavy,gauntlet,78,victory,8,29,62,2,1,69,0,1,0,3
heavy,gauntlet,79,victory,8,29,56,1,1,60,0,1,0,3
heavy,gauntlet,80,victory,6,22,48,1,1,64,0,1,0,3
heavy,gauntlet,81,victory,8,30,64,1,1,67,0,1,0,3
heavy,gauntlet,82,victory,9,32,51,4,1,64,0,1,0,3
heavy,gauntlet,83,victory,8,30,54,2,1,69,0,1,0,3
heavy,gauntlet,84,victory,8,29,46,3,1,67,0,1,0,3
heavy,gauntlet,85,victory,7,28,60,3,1,69,0,1,0,3
heavy,gauntlet,86,victory,7,24,26,0,1,60,0,1,0,3
heavy,gauntlet,87,victory,8,29,50,0,1,67,0,1,0,3
heavy,gauntlet,88,victory,8,29,61,1,1,62,0,1,0,3
heavy,gauntlet,89,victory,9,34,52,3,1,72,0,1,0,3
heavy,gauntlet,90,victory,9,34,64,0,1,66,0,1,0,3
heavy,gauntlet,91,victory,8,30,74,0,1,65,0,1,0,3
heavy,gauntlet,92,victory,8,27,16,2,1,66,0,1,0,3
heavy,gauntlet,93,victory,7,25,34,1,1,65,0,1,0,3
heavy,gauntlet,94,victory,7,25,26,1,1,57,0,1,0,3
heavy,gauntlet,95,victory,8,27,22,1,1,64,0,1,0,3
heavy,gauntlet,96,victory,9,31,47,4,1,59,0,1,0,3
heavy,gauntlet,97,victory,9,31,46,2,1,68,0,1,0,3
heavy,gauntlet,98,victory,8,27,42,1,1,62,0,1,0,3
heavy,gauntlet,99,victory,8,29,58,3,1,60,0,1,0,3
heavy,gauntlet,100,victory,8,27,41,1,1,62,0,1,0,3
bleed,basic,1,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,2,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,3,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,4,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,5,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,6,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,7,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,8,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,9,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,10,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,11,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,12,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,13,victory,3,10,72,5,1,5,1,0,0,
bleed,basic,14,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,15,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,16,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,17,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,18,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,19,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,20,victory,3,9,72,3,1,5,1,0,0,
bleed,basic,21,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,22,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,23,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,24,victory,3,10,72,5,1,5,1,0,0,
bleed,basic,25,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,26,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,27,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,28,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,29,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,30,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,31,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,32,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,33,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,34,victory,3,10,74,1,1,5,1,0,0,
bleed,basic,35,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,36,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,37,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,38,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,39,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,40,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,41,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,42,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,43,victory,3,10,72,4,1,5,1,0,0,
bleed,basic,44,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,45,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,46,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,47,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,48,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,49,victory,3,9,72,0,1,5,1,0,0,
bleed,basic,50,victory,3,10,72,4,1,5,1,0,0,
bleed,basic,51,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,52,victory,3,9,72,3,1,5,1,0,0,
bleed,basic,53,victory,3,10,72,4,1,5,1,0,0,
bleed,basic,54,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,55,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,56,victory,4,14,80,3,1,5,1,0,0,
bleed,basic,57,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,58,victory,3,10,72,5,1,5,1,0,0,
bleed,basic,59,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,60,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,61,victory,3,10,80,5,1,5,1,0,0,
bleed,basic,62,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,63,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,64,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,65,victory,3,10,80,0,1,5,1,0,0,
bleed,basic,66,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,67,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,68,victory,3,10,80,1,1,5,1,0,0,
bleed,basic,69,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,70,victory,3,9,72,3,1,5,1,0,0,
bleed,basic,71,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,72,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,73,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,74,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,75,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,76,victory,3,10,72,5,1,5,1,0,0,
bleed,basic,77,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,78,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,79,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,80,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,81,victory,3,10,72,4,1,5,1,0,0,
bleed,basic,82,victory,3,10,80,1,1,5,1,0,0,
bleed,basic,83,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,84,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,85,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,86,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,87,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,88,victory,3,10,72,4,1,5,1,0,0,
bleed,basic,89,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,90,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,91,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,92,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,93,victory,3,9,72,4,1,5,1,0,0,
bleed,basic,94,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,95,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,96,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,97,victory,3,10,80,3,1,5,1,0,0,
bleed,basic,98,victory,3,10,74,1,1,5,1,0,0,
bleed,basic,99,victory,3,10,80,2,1,5,1,0,0,
bleed,basic,100,victory,3,10,72,5,1,5,1,0,0,
bleed,armored,1,victory,6,23,64,5,1,10,3,0,0,
bleed,armored,2,victory,5,18,68,2,1,10,3,0,0,
bleed,armored,3,victory,5,19,76,2,1,10,3,0,0,
bleed,armored,4,victory,5,20,68,1,1,10,3,0,0,
bleed,armored,5,victory,5,20,76,3,1,10,3,0,0,
bleed,armored,6,victory,5,19,64,2,1,10,3,0,0,
bleed,armored,7,victory,5,17,68,0,1,10,3,0,0,
bleed,armored,8,victory,5,18,68,2,1,10,3,0,0,
bleed,armored,9,victory,5,19,72,1,1,10,3,0,0,
bleed,armored,10,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,11,victory,5,18,62,1,1,10,3,0,0,
bleed,armored,12,victory,5,19,68,4,1,10,3,0,0,
bleed,armored,13,victory,5,19,68,2,1,10,3,0,0,
bleed,armored,14,victory,5,19,70,0,1,10,3,0,0,
bleed,armored,15,victory,5,19,60,1,1,10,3,0,0,
bleed,armored,16,victory,5,20,70,1,1,10,3,0,0,
bleed,armored,17,victory,6,23,60,5,1,10,3,0,0,
bleed,armored,18,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,19,victory,5,19,72,1,1,10,3,0,0,
bleed,armored,20,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,21,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,22,victory,5,19,70,1,1,10,3,0,0,
bleed,armored,23,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,24,victory,5,19,70,0,1,10,3,0,0,
bleed,armored,25,victory,5,19,68,3,1,10,3,0,0,
bleed,armored,26,victory,5,20,70,2,1,10,3,0,0,
bleed,armored,27,victory,5,19,68,3,1,10,3,0,0,
bleed,armored,28,victory,6,24,76,4,1,10,3,0,0,
bleed,armored,29,victory,5,19,76,2,1,10,3,0,0,
bleed,armored,30,victory,5,20,72,2,1,10,3,0,0,
bleed,armored,31,victory,5,20,70,3,1,11,3,0,0,
bleed,armored,32,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,33,victory,6,23,72,4,1,10,3,0,0,
bleed,armored,34,victory,6,23,80,3,1,10,3,0,0,
bleed,armored,35,victory,5,20,76,3,1,10,3,0,0,
bleed,armored,36,victory,5,19,60,4,1,10,3,0,0,
bleed,armored,37,victory,5,17,60,1,1,10,3,0,0,
bleed,armored,38,victory,5,20,70,1,1,10,3,0,0,
bleed,armored,39,victory,5,19,72,1,1,10,3,0,0,
bleed,armored,40,victory,5,21,76,2,1,10,3,0,0,
bleed,armored,41,victory,5,19,68,4,1,11,3,0,0,
bleed,armored,42,victory,5,19,76,2,1,10,3,0,0,
bleed,armored,43,victory,5,19,68,2,1,10,3,0,0,
bleed,armored,44,victory,5,19,70,2,1,11,3,0,0,
bleed,armored,45,victory,5,20,76,0,1,10,3,0,0,
bleed,armored,46,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,47,victory,5,18,60,3,1,10,3,0,0,
bleed,armored,48,victory,6,23,68,4,1,10,3,0,0,
bleed,armored,49,victory,6,23,70,4,1,10,3,0,0,
bleed,armored,50,victory,5,20,68,4,1,10,3,0,0,
bleed,armored,51,victory,5,18,64,0,1,9,3,0,0,
bleed,armored,52,victory,5,18,62,0,1,10,3,0,0,
bleed,armored,53,victory,5,19,60,4,1,10,3,0,0,
bleed,armored,54,victory,5,19,76,2,1,10,3,0,0,
bleed,armored,55,victory,5,19,76,2,1,10,3,0,0,
bleed,armored,56,victory,5,19,72,0,1,10,3,0,0,
bleed,armored,57,victory,5,20,64,4,1,10,3,0,0,
bleed,armored,58,victory,5,19,60,0,1,10,3,0,0,
bleed,armored,59,victory,5,19,72,1,1,10,3,0,0,
bleed,armored,60,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,61,victory,6,22,68,1,1,10,3,0,0,
bleed,armored,62,victory,5,19,76,0,1,10,3,0,0,
bleed,armored,63,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,64,victory,5,19,68,2,1,10,3,0,0,
bleed,armored,65,victory,6,23,72,5,1,10,3,0,0,
bleed,armored,66,victory,6,21,64,3,1,10,3,0,0,
bleed,armored,67,victory,5,20,62,3,1,10,3,0,0,
bleed,armored,68,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,69,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,70,victory,5,19,60,5,1,10,3,0,0,
bleed,armored,71,victory,6,22,70,3,1,10,3,0,0,
bleed,armored,72,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,73,victory,5,19,72,1,1,9,3,0,0,
bleed,armored,74,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,75,victory,5,19,68,3,1,10,3,0,0,
bleed,armored,76,victory,6,23,70,4,1,10,3,0,0,
bleed,armored,77,victory,5,19,68,3,1,9,3,0,0,
bleed,armored,78,victory,5,19,68,3,1,10,3,0,0,
bleed,armored,79,victory,5,21,76,2,1,10,3,0,0,
bleed,armored,80,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,81,victory,5,19,60,1,1,10,3,0,0,
bleed,armored,82,victory,5,20,80,1,1,9,3,0,0,
bleed,armored,83,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,84,victory,5,17,68,0,1,10,3,0,0,
bleed,armored,85,victory,5,19,68,2,1,10,3,0,0,
bleed,armored,86,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,87,victory,5,20,76,0,1,10,3,0,0,
bleed,armored,88,victory,5,21,68,3,1,10,3,0,0,
bleed,armored,89,victory,5,19,68,2,1,10,3,0,0,
bleed,armored,90,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,91,victory,5,19,76,1,1,10,3,0,0,
bleed,armored,92,victory,5,17,60,1,1,10,3,0,0,
bleed,armored,93,victory,5,19,70,1,1,10,3,0,0,
bleed,armored,94,victory,5,19,68,3,1,10,3,0,0,
bleed,armored,95,victory,5,18,68,1,1,10,3,0,0,
bleed,armored,96,victory,6,22,80,3,1,9,3,0,0,
bleed,armored,97,victory,5,17,60,1,1,10,3,0,0,
bleed,armored,98,victory,5,21,80,1,1,9,3,0,0,
bleed,armored,99,victory,6,20,60,3,1,10,3,0,0,
bleed,armored,100,victory,6,24,78,2,1,10,3,0,0,
bleed,group,1,victory,5,19,74,0,1,10,3,0,0,
bleed,group,2,victory,4,16,72,1,1,10,3,0,0,
bleed,group,3,victory,4,14,72,1,1,9,2,0,0,
bleed,group,4,victory,5,19,72,4,1,10,3,0,0,
bleed,group,5,victory,5,18,70,0,1,10,3,0,0,
bleed,group,6,victory,4,15,72,0,1,9,2,0,0,
bleed,group,7,victory,4,16,72,1,1,10,3,0,0,
bleed,group,8,victory,4,15,76,0,1,9,2,0,0,
bleed,group,9,victory,5,18,70,0,1,10,3,0,0,
bleed,group,10,victory,4,15,76,1,1,9,2,0,0,
bleed,group,11,victory,4,15,72,2,1,9,2,0,0,
bleed,group,12,victory,4,16,72,1,1,10,3,0,0,
bleed,group,13,victory,4,15,71,1,1,9,2,0,0,
bleed,group,14,victory,4,15,72,1,1,9,2,0,0,
bleed,group,15,victory,4,15,72,0,1,9,2,0,0,
bleed,group,16,victory,4,15,72,1,1,9,2,0,0,
bleed,group,17,victory,4,14,68,1,1,9,2,0,0,
bleed,group,18,victory,4,14,68,1,1,9,2,0,0,
bleed,group,19,victory,4,15,72,1,1,9,2,0,0,
bleed,group,20,victory,5,18,68,0,1,10,2,0,0,
bleed,group,21,victory,4,15,72,1,1,9,2,0,0,
bleed,group,22,victory,4,15,72,1,1,9,2,0,0,
bleed,group,23,victory,4,15,75,1,1,9,2,0,0,
bleed,group,24,victory,5,17,69,3,1,9,3,0,0,
bleed,group,25,victory,4,14,68,1,1,9,2,0,0,
bleed,group,26,victory,4,14,68,1,1,9,2,0,0,
bleed,group,27,victory,4,14,68,1,1,9,2,0,0,
bleed,group,28,victory,4,14,72,1,1,9,2,0,0,
bleed,group,29,victory,4,15,76,1,1,9,2,0,0,
bleed,group,30,victory,5,19,74,2,1,9,3,0,0,
bleed,group,31,victory,4,14,68,1,1,9,2,0,0,
bleed,group,32,victory,4,16,76,1,1,10,3,0,0,
bleed,group,33,victory,5,17,72,1,1,9,3,0,0,
bleed,group,34,victory,4,15,69,1,1,9,2,0,0,
bleed,group,35,victory,4,14,72,1,1,9,2,0,0,
bleed,group,36,victory,4,15,72,1,1,9,2,0,0,
bleed,group,37,victory,4,15,72,0,1,9,2,0,0,
bleed,group,38,victory,4,16,76,2,1,9,2,0,0,
bleed,group,39,victory,4,16,72,1,1,10,3,0,0,
bleed,group,40,victory,4,15,72,0,1,9,2,0,0,
bleed,group,41,victory,4,15,72,0,1,9,2,0,0,
bleed,group,42,victory,4,14,72,1,1,9,2,0,0,
bleed,group,43,victory,5,18,67,4,1,10,3,0,0,
bleed,group,44,victory,4,14,68,1,1,9,2,0,0,
bleed,group,45,victory,4,15,72,1,1,9,2,0,0,
bleed,group,46,victory,4,16,72,1,1,10,3,0,0,
bleed,group,47,victory,4,14,68,1,1,9,2,0,0,
bleed,group,48,victory,4,14,68,1,1,9,2,0,0,
bleed,group,49,victory,4,14,72,0,1,8,2,0,0,
bleed,group,50,victory,4,16,69,3,1,9,2,0,0,
bleed,group,51,victory,4,15,72,0,1,9,2,0,0,
bleed,group,52,victory,4,15,72,0,1,9,2,0,0,
bleed,group,53,victory,4,15,69,1,1,9,2,0,0,
bleed,group,54,victory,4,14,68,1,1,9,3,0,0,
bleed,group,55,victory,4,14,68,1,1,9,3,0,0,
bleed,group,56,victory,5,19,76,0,1,9,3,0,0,
bleed,group,57,victory,5,18,72,2,1,9,2,0,0,
bleed,group,58,victory,5,18,69,4,1,10,3,0,0,
bleed,group,59,victory,4,15,72,2,1,9,2,0,0,
bleed,group,60,victory,4,14,68,1,1,9,2,0,0,
bleed,group,61,victory,5,19,72,0,1,10,3,0,0,
bleed,group,62,victory,4,15,72,0,1,9,2,0,0,
bleed,group,63,victory,4,16,72,1,1,10,3,0,0,
bleed,group,64,victory,4,14,68,1,1,9,2,0,0,
bleed,group,65,victory,5,19,74,0,1,9,3,0,0,
bleed,group,66,victory,4,16,76,0,1,9,2,0,0,
bleed,group,67,victory,4,15,71,1,1,9,2,0,0,
bleed,group,68,victory,4,16,72,1,1,9,2,0,0,
bleed,group,69,victory,4,14,72,1,1,9,2,0,0,
bleed,group,70,victory,4,14,68,1,1,9,2,0,0,
bleed,group,71,victory,4,14,68,2,1,9,1,0,0,
bleed,group,72,victory,4,14,68,1,1,9,2,0,0,
bleed,group,73,victory,5,18,72,2,1,9,1,0,0,
bleed,group,74,victory,5,19,72,1,1,9,2,0,0,
bleed,group,75,victory,4,16,72,3,1,9,2,0,0,
bleed,group,76,victory,5,17,67,2,1,10,3,0,0,
bleed,group,77,victory,5,19,72,2,1,10,3,0,0,
bleed,group,78,victory,4,14,68,1,1,9,2,0,0,
bleed,group,79,victory,4,14,68,1,1,9,2,0,0,
bleed,group,80,victory,4,14,72,2,1,9,1,0,0,
bleed,group,81,victory,5,17,67,2,1,10,3,0,0,
bleed,group,82,victory,4,15,72,1,1,9,2,0,0,
bleed,group,83,victory,4,16,72,1,1,10,3,0,0,
bleed,group,84,victory,4,15,76,1,1,9,2,0,0,
bleed,group,85,victory,4,15,72,1,1,9,2,0,0,
bleed,group,86,victory,4,15,72,1,1,9,2,0,0,
bleed,group,87,victory,4,14,68,1,1,9,2,0,0,
