buildId,scenarioId,seed,result,turns,actions,hp,stamina,mana,impact,bleeds,staggers,manaSpent,completed
heavy,boss,49,victory,9,34,26,1,1,67,0,1,0,
heavy,boss,50,victory,7,27,12,0,1,66,0,1,0,
heavy,boss,51,victory,8,29,12,1,1,67,0,1,0,
heavy,boss,52,defeat,6,21,0,1,1,58,0,1,0,
heavy,boss,53,victory,8,32,37,1,1,68,0,1,0,
heavy,boss,54,victory,9,35,33,2,1,64,0,1,0,
heavy,boss,55,victory,8,29,17,1,1,64,0,1,0,
heavy,boss,56,victory,9,32,28,1,1,64,0,1,0,
heavy,boss,57,victory,7,26,12,1,1,67,0,1,0,
heavy,boss,58,defeat,7,26,0,0,1,52,0,1,0,
heavy,boss,59,victory,8,28,9,2,1,64,0,1,0,
heavy,boss,60,defeat,8,31,0,1,1,66,0,1,0,
heavy,boss,61,victory,7,27,12,0,1,66,0,1,0,
heavy,boss,62,defeat,8,32,0,1,1,68,0,1,0,
heavy,boss,63,defeat,6,21,0,0,1,56,0,1,0,
heavy,boss,64,victory,8,31,36,1,1,67,0,1,0,
heavy,boss,65,victory,8,29,9,2,1,67,0,1,0,
heavy,boss,66,victory,9,33,9,1,1,64,0,1,0,
heavy,boss,67,victory,8,30,20,0,1,70,0,1,0,
heavy,boss,68,victory,8,31,20,1,1,61,0,1,0,
heavy,boss,69,victory,7,26,33,1,1,58,0,1,0,
heavy,boss,70,victory,8,31,20,0,1,67,0,1,0,
heavy,boss,71,victory,8,30,15,1,1,65,0,1,0,
heavy,boss,72,victory,8,30,25,0,1,62,0,1,0,
heavy,boss,73,victory,9,36,20,2,1,65,0,1,0,
heavy,boss,74,victory,9,29,2,0,1,61,0,1,0,
heavy,boss,75,defeat,8,28,0,1,1,61,0,1,0,
heavy,boss,76,defeat,7,27,0,0,1,60,0,1,0,
heavy,boss,77,victory,9,35,28,1,1,69,0,1,0,
heavy,boss,78,victory,8,28,20,0,1,60,0,1,0,
heavy,boss,79,victory,8,28,11,1,1,60,0,1,0,
heavy,boss,80,victory,10,35,7,1,1,69,0,1,0,
heavy,boss,81,victory,8,27,12,1,1,63,0,1,0,
heavy,boss,82,victory,8,29,7,0,1,62,0,1,0,
heavy,boss,83,victory,7,25,12,0,1,65,0,1,0,
heavy,boss,84,victory,7,26,20,1,1,67,0,1,0,
heavy,boss,85,victory,8,32,34,0,1,72,0,1,0,
heavy,boss,86,victory,7,24,12,0,1,58,0,1,0,
heavy,boss,87,victory,8,29,12,1,1,64,0,1,0,
heavy,boss,88,victory,9,34,28,0,1,64,0,1,0,
heavy,boss,89,victory,9,34,12,1,1,66,0,1,0,
heavy,boss,90,victory,9,32,15,0,1,66,0,1,0,
heavy,boss,91,victory,7,27,33,0,1,67,0,1,0,
heavy,boss,92,defeat,6,21,0,0,1,56,0,1,0,
heavy,boss,93,victory,8,29,7,0,1,62,0,1,0,
heavy,boss,94,victory,9,35,31,1,1,65,0,1,0,
heavy,boss,95,defeat,6,21,0,1,1,58,0,1,0,
heavy,boss,96,victory,9,35,17,2,1,63,0,1,0,
heavy,boss,97,victory,8,30,20,1,1,64,0,1,0,
heavy,boss,98,victory,9,33,26,2,1,65,0,1,0,
heavy,boss,99,defeat,7,26,0,2,1,60,0,1,0,
heavy,boss,100,victory,8,29,7,1,1,63,0,1,0,
heavy,gauntlet,1,defeat,4,15,0,1,1,26,0,0,0,2
heavy,gauntlet,2,defeat,3,10,0,0,1,27,0,0,0,2
heavy,gauntlet,3,defeat,7,28,0,1,1,60,0,1,0,2
heavy,gauntlet,4,defeat,7,28,0,1,1,64,0,1,0,2
heavy,gauntlet,5,defeat,5,18,0,0,1,46,0,1,0,2
heavy,gauntlet,6,defeat,6,25,0,2,1,32,0,0,0,2
heavy,gauntlet,7,defeat,4,14,0,0,1,26,0,0,0,2
heavy,gauntlet,8,defeat,4,16,0,0,1,33,0,0,0,2
heavy,gauntlet,9,defeat,3,10,0,1,1,18,0,0,0,2
heavy,gauntlet,10,defeat,3,11,0,1,1,23,0,0,0,2
heavy,gauntlet,11,defeat,5,20,0,1,1,50,0,1,0,2
heavy,gauntlet,12,defeat,1,4,0,0,1,7,0,0,0,2
heavy,gauntlet,13,defeat,7,30,0,1,1,62,0,1,0,2
heavy,gauntlet,14,defeat,4,14,0,1,1,26,0,0,0,2
heavy,gauntlet,15,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,16,defeat,2,7,0,0,1,14,0,0,0,2
heavy,gauntlet,17,defeat,7,28,0,0,1,53,0,1,0,2
heavy,gauntlet,18,defeat,6,24,0,1,1,50,0,1,0,2
heavy,gauntlet,19,defeat,3,12,0,1,1,27,0,0,0,2
heavy,gauntlet,20,defeat,2,7,0,0,1,14,0,0,0,2
heavy,gauntlet,21,defeat,3,11,0,0,1,18,0,0,0,2
heavy,gauntlet,22,defeat,4,13,0,1,1,26,0,0,0,2
heavy,gauntlet,23,defeat,5,20,0,2,1,34,0,0,0,2
heavy,gauntlet,24,defeat,1,4,0,0,1,15,0,0,0,2
heavy,gauntlet,25,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,26,defeat,6,23,0,2,1,50,0,1,0,2
heavy,gauntlet,27,defeat,5,20,0,1,1,48,0,1,0,2
heavy,gauntlet,28,defeat,8,32,0,2,1,61,0,1,0,2
heavy,gauntlet,29,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,30,defeat,2,7,0,0,1,17,0,0,0,2
heavy,gauntlet,31,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,32,defeat,5,21,0,1,1,46,0,1,0,2
heavy,gauntlet,33,defeat,8,34,0,0,1,59,0,1,0,2
heavy,gauntlet,34,victory,8,31,12,2,1,64,0,1,0,3
heavy,gauntlet,35,defeat,8,31,0,3,1,55,0,1,0,2
heavy,gauntlet,36,defeat,6,25,0,0,1,57,0,1,0,2
heavy,gauntlet,37,defeat,4,15,0,0,1,31,0,0,0,2
heavy,gauntlet,38,defeat,4,15,0,2,1,26,0,0,0,2
heavy,gauntlet,39,defeat,2,7,0,1,1,14,0,0,0,2
heavy,gauntlet,40,defeat,2,6,0,1,1,14,0,0,0,2
heavy,gauntlet,41,defeat,6,23,0,1,1,54,0,1,0,2
heavy,gauntlet,42,defeat,4,15,0,1,1,33,0,0,0,2
heavy,gauntlet,43,victory,9,34,12,1,1,69,0,1,0,3
heavy,gauntlet,44,defeat,7,29,0,0,1,65,0,1,0,2
heavy,gauntlet,45,defeat,7,28,0,1,1,62,0,1,0,2
heavy,gauntlet,46,defeat,3,11,0,1,1,29,0,0,0,2
heavy,gauntlet,47,defeat,4,14,0,1,1,26,0,0,0,2
heavy,gauntlet,48,defeat,3,11,0,0,1,29,0,0,0,2
heavy,gauntlet,49,defeat,3,10,0,0,1,16,0,0,0,2
heavy,gauntlet,50,defeat,6,24,0,0,1,59,0,1,0,2
heavy,gauntlet,51,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,52,defeat,3,12,0,0,1,30,0,0,0,2
heavy,gauntlet,53,victory,8,33,4,1,1,69,0,1,0,3
heavy,gauntlet,54,defeat,4,14,0,2,1,31,0,0,0,2
heavy,gauntlet,55,defeat,6,24,0,2,1,57,0,1,0,2
heavy,gauntlet,56,defeat,4,15,0,1,1,31,0,0,0,2
heavy,gauntlet,57,defeat,7,26,0,3,1,44,0,1,0,2
heavy,gauntlet,58,defeat,2,7,0,1,1,14,0,0,0,2
heavy,gauntlet,59,defeat,3,12,0,1,1,31,0,0,0,2
heavy,gauntlet,60,victory,8,31,9,1,1,62,0,1,0,3
heavy,gauntlet,61,defeat,2,7,0,1,1,14,0,0,0,2
heavy,gauntlet,62,defeat,4,15,0,0,1,33,0,0,0,2
heavy,gauntlet,63,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,64,defeat,5,22,0,1,1,50,0,1,0,2
heavy,gauntlet,65,defeat,7,28,0,1,1,60,0,1,0,2
heavy,gauntlet,66,defeat,7,29,0,0,1,54,0,1,0,2
heavy,gauntlet,67,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,68,defeat,3,11,0,0,1,21,0,0,0,2
heavy,gauntlet,69,defeat,7,26,0,1,1,57,0,1,0,2
heavy,gauntlet,70,defeat,1,4,0,0,1,15,0,0,0,2
heavy,gauntlet,71,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,72,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,73,victory,9,35,17,1,1,66,0,1,0,3
heavy,gauntlet,74,defeat,5,18,0,0,1,32,0,0,0,2
heavy,gauntlet,75,defeat,1,4,0,0,1,15,0,0,0,2
heavy,gauntlet,76,defeat,4,16,0,1,1,33,0,0,0,2
heavy,gauntlet,77,defeat,4,15,0,1,1,33,0,0,0,2
heavy,gauntlet,78,defeat,3,12,0,1,1,31,0,0,0,2
heavy,gauntlet,79,defeat,3,12,0,0,1,27,0,0,0,2
heavy,gauntlet,80,defeat,4,15,0,1,1,33,0,0,0,2
heavy,gauntlet,81,defeat,7,26,0,0,1,51,0,1,0,2
heavy,gauntlet,82,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,83,defeat,3,11,0,0,1,25,0,0,0,2
heavy,gauntlet,84,defeat,2,7,0,0,1,21,0,0,0,2
heavy,gauntlet,85,defeat,4,15,0,1,1,33,0,0,0,2
heavy,gauntlet,86,defeat,3,11,0,0,1,19,0,0,0,2
heavy,gauntlet,87,defeat,2,7,0,1,1,14,0,0,0,2
heavy,gauntlet,88,defeat,8,32,0,1,1,66,0,1,0,2
heavy,gauntlet,89,defeat,7,26,0,2,1,56,0,1,0,2
heavy,gauntlet,90,defeat,6,24,0,3,1,50,0,1,0,2
heavy,gauntlet,91,defeat,6,24,0,1,1,58,0,1,0,2
heavy,gauntlet,92,defeat,2,7,0,1,1,21,0,0,0,2
heavy,gauntlet,93,defeat,3,11,0,2,1,26,0,0,0,2
heavy,gauntlet,94,defeat,3,12,0,0,1,30,0,0,0,2
heavy,gauntlet,95,defeat,5,19,0,2,1,46,0,1,0,2
heavy,gauntlet,96,defeat,2,7,0,0,1,14,0,0,0,2
heavy,gauntlet,97,defeat,3,11,0,1,1,29,0,0,0,2
heavy,gauntlet,98,defeat,7,26,0,1,1,48,0,1,0,2
heavy,gauntlet,99,defeat,3,10,0,0,1,20,0,0,0,2
heavy,gauntlet,100,defeat,3,11,0,2,1,26,0,0,0,2
bleed,basic,1,victory,3,10,66,4,1,5,1,0,0,
bleed,basic,2,victory,3,10,64,2,1,5,1,0,0,
bleed,basic,3,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,4,victory,3,10,72,2,1,5,1,0,0,
bleed,basic,5,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,6,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,7,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,8,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,9,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,10,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,11,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,12,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,13,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,14,victory,3,12,64,0,1,5,1,0,0,
bleed,basic,15,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,16,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,17,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,18,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,19,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,20,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,21,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,22,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,23,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,24,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,25,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,26,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,27,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,28,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,29,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,30,victory,3,10,66,2,1,5,1,0,0,
bleed,basic,31,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,32,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,33,victory,3,10,66,4,1,5,1,0,0,
bleed,basic,34,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,35,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,36,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,37,victory,3,10,64,2,1,5,1,0,0,
bleed,basic,38,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,39,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,40,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,41,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,42,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,43,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,44,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,45,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,46,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,47,victory,3,10,64,4,1,5,1,0,0,
bleed,basic,48,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,49,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,50,victory,3,10,64,4,1,5,1,0,0,
bleed,basic,51,victory,3,9,66,2,1,5,1,0,0,
bleed,basic,52,victory,3,9,64,2,1,5,1,0,0,
bleed,basic,53,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,54,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,55,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,56,victory,4,13,66,3,1,5,1,0,0,
bleed,basic,57,victory,3,10,66,4,1,5,1,0,0,
bleed,basic,58,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,59,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,60,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,61,victory,3,9,64,5,1,5,1,0,0,
bleed,basic,62,victory,3,10,64,3,1,5,1,0,0,
bleed,basic,63,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,64,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,65,victory,3,10,66,4,1,5,1,0,0,
bleed,basic,66,victory,3,9,66,2,1,5,1,0,0,
bleed,basic,67,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,68,victory,3,10,72,2,1,5,1,0,0,
bleed,basic,69,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,70,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,71,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,72,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,73,victory,3,9,66,0,1,5,1,0,0,
bleed,basic,74,victory,3,9,64,3,1,5,1,0,0,
bleed,basic,75,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,76,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,77,victory,3,9,64,4,1,5,1,0,0,
bleed,basic,78,victory,3,11,64,4,1,5,1,0,0,
bleed,basic,79,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,80,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,81,victory,3,10,64,4,1,5,1,0,0,
bleed,basic,82,victory,3,10,66,0,1,5,1,0,0,
bleed,basic,83,victory,3,10,64,5,1,5,1,0,0,
bleed,basic,84,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,85,victory,3,11,64,2,1,5,1,0,0,
bleed,basic,86,victory,3,10,72,3,1,5,1,0,0,
bleed,basic,87,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,88,victory,3,11,64,3,1,5,1,0,0,
bleed,basic,89,victory,3,9,64,4,1,5,1,0,0,
bleed,basic,90,victory,3,11,72,1,1,5,1,0,0,
bleed,basic,91,victory,3,11,72,2,1,5,1,0,0,
bleed,basic,92,victory,3,9,64,3,1,5,1,0,0,
bleed,basic,93,victory,3,10,64,1,1,5,1,0,0,
bleed,basic,94,victory,3,10,64,4,1,5,1,0,0,
bleed,basic,95,victory,3,10,64,2,1,5,1,0,0,
bleed,basic,96,victory,3,10,66,1,1,5,1,0,0,
bleed,basic,97,victory,3,10,64,2,1,5,1,0,0,
bleed,basic,98,victory,3,12,66,1,1,5,1,0,0,
bleed,basic,99,victory,3,9,64,3,1,5,1,0,0,
bleed,basic,100,victory,3,11,64,4,1,5,1,0,0,
bleed,armored,1,victory,6,24,42,4,1,10,3,0,0,
bleed,armored,2,victory,5,17,40,1,1,10,3,0,0,
bleed,armored,3,victory,5,19,56,2,1,10,3,0,0,
bleed,armored,4,victory,5,21,48,0,1,10,3,0,0,
bleed,armored,5,victory,6,24,56,0,1,10,3,0,0,
bleed,armored,6,victory,5,19,44,1,1,10,3,0,0,
bleed,armored,7,victory,6,21,56,2,1,10,3,0,0,
bleed,armored,8,victory,5,18,48,2,1,10,3,0,0,
bleed,armored,9,victory,5,21,52,1,1,10,3,0,0,
bleed,armored,10,victory,5,19,64,0,1,10,3,0,0,
bleed,armored,11,victory,5,20,40,0,1,10,3,0,0,
bleed,armored,12,victory,5,19,48,4,1,10,3,0,0,
bleed,armored,13,victory,5,19,48,2,1,10,3,0,0,
bleed,armored,14,victory,5,18,42,0,1,10,3,0,0,
bleed,armored,15,victory,5,20,40,0,1,10,3,0,0,
bleed,armored,16,victory,5,19,42,2,1,10,3,0,0,
bleed,armored,17,victory,5,19,48,3,1,10,3,0,0,
bleed,armored,18,victory,5,18,48,1,1,10,3,0,0,
bleed,armored,19,victory,5,19,52,0,1,10,3,0,0,
bleed,armored,20,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,21,victory,6,24,72,2,1,10,3,0,0,
bleed,armored,22,victory,5,19,50,0,1,10,3,0,0,
bleed,armored,23,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,24,victory,5,19,56,2,1,10,3,0,0,
bleed,armored,25,victory,5,20,48,2,1,10,3,0,0,
bleed,armored,26,victory,5,21,50,0,1,10,3,0,0,
bleed,armored,27,victory,5,20,48,2,1,10,3,0,0,
bleed,armored,28,victory,6,24,56,4,1,10,3,0,0,
bleed,armored,29,victory,5,19,56,2,1,10,3,0,0,
bleed,armored,30,victory,5,19,44,2,1,10,3,0,0,
bleed,armored,31,victory,5,20,50,2,1,10,3,0,0,
bleed,armored,32,victory,5,18,48,1,1,10,3,0,0,
bleed,armored,33,victory,5,19,44,2,1,10,3,0,0,
bleed,armored,34,victory,6,24,50,2,1,10,3,0,0,
bleed,armored,35,victory,5,19,56,1,1,10,3,0,0,
bleed,armored,36,victory,5,19,40,4,1,10,3,0,0,
bleed,armored,37,victory,5,18,40,0,1,10,3,0,0,
bleed,armored,38,victory,5,20,50,1,1,10,3,0,0,
bleed,armored,39,victory,5,20,60,0,1,10,3,0,0,
bleed,armored,40,victory,5,21,56,2,1,10,3,0,0,
bleed,armored,41,victory,5,19,48,4,1,11,3,0,0,
bleed,armored,42,victory,5,20,56,1,1,10,3,0,0,
bleed,armored,43,victory,5,20,48,1,1,10,3,0,0,
bleed,armored,44,victory,5,19,50,0,1,10,3,0,0,
bleed,armored,45,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,46,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,47,victory,5,18,40,3,1,10,3,0,0,
bleed,armored,48,victory,6,24,38,3,1,10,3,0,0,
bleed,armored,49,victory,5,19,42,1,1,10,3,0,0,
bleed,armored,50,victory,5,19,48,3,1,10,3,0,0,
bleed,armored,51,victory,6,21,34,0,1,10,3,0,0,
bleed,armored,52,victory,5,18,42,0,1,10,3,0,0,
bleed,armored,53,victory,5,20,40,3,1,10,3,0,0,
bleed,armored,54,victory,5,20,56,1,1,10,3,0,0,
bleed,armored,55,victory,5,20,64,2,1,10,3,0,0,
bleed,armored,56,victory,6,21,44,1,1,10,3,0,0,
bleed,armored,57,victory,5,21,44,2,1,10,3,0,0,
bleed,armored,58,victory,5,19,40,0,1,10,3,0,0,
bleed,armored,59,victory,5,20,60,0,1,10,3,0,0,
bleed,armored,60,victory,6,22,64,1,1,10,3,0,0,
bleed,armored,61,victory,5,19,40,2,1,9,3,0,0,
bleed,armored,62,victory,5,19,56,0,1,10,3,0,0,
bleed,armored,63,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,64,victory,5,20,48,1,1,10,3,0,0,
bleed,armored,65,victory,6,23,60,5,1,10,3,0,0,
bleed,armored,66,victory,6,23,42,2,1,10,3,0,0,
bleed,armored,67,victory,5,21,42,2,1,10,3,0,0,
bleed,armored,68,victory,5,18,48,1,1,10,3,0,0,
bleed,armored,69,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,70,victory,5,19,40,5,1,10,3,0,0,
bleed,armored,71,victory,6,23,40,0,1,11,3,0,0,
bleed,armored,72,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,73,victory,5,19,60,1,1,10,3,0,0,
bleed,armored,74,victory,5,18,48,1,1,10,3,0,0,
bleed,armored,75,victory,5,20,56,3,1,10,3,0,0,
bleed,armored,76,victory,6,22,48,5,1,10,3,0,0,
bleed,armored,77,victory,5,20,48,2,1,9,3,0,0,
bleed,armored,78,victory,5,20,56,1,1,10,3,0,0,
bleed,armored,79,victory,5,21,56,2,1,10,3,0,0,
bleed,armored,80,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,81,victory,5,19,40,1,1,10,3,0,0,
bleed,armored,82,victory,6,23,52,4,1,10,3,0,0,
bleed,armored,83,victory,5,21,56,2,1,10,3,0,0,
bleed,armored,84,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,85,victory,5,21,48,3,1,10,3,0,0,
bleed,armored,86,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,87,victory,5,20,56,0,1,10,3,0,0,
bleed,armored,88,victory,5,21,48,3,1,10,3,0,0,
bleed,armored,89,victory,5,19,48,2,1,10,3,0,0,
bleed,armored,90,victory,5,21,64,1,1,10,3,0,0,
bleed,armored,91,victory,5,19,48,0,1,10,3,0,0,
bleed,armored,92,victory,5,18,40,3,1,10,3,0,0,
bleed,armored,93,victory,6,23,50,4,1,10,3,0,0,
bleed,armored,94,victory,5,18,40,2,1,10,3,0,0,
bleed,armored,95,victory,5,20,56,1,1,10,3,0,0,
bleed,armored,96,victory,6,23,42,2,1,10,3,0,0,
bleed,armored,97,victory,5,19,48,3,1,10,3,0,0,
bleed,armored,98,victory,6,22,42,1,1,9,3,0,0,
bleed,armored,99,victory,6,20,40,3,1,10,3,0,0,
bleed,armored,100,victory,6,24,64,4,1,10,3,0,0,
bleed,group,1,victory,5,20,49,1,1,10,3,0,0,
bleed,group,2,victory,4,17,52,2,1,10,3,0,0,
bleed,group,3,victory,4,14,52,1,1,9,2,0,0,
bleed,group,4,victory,5,19,51,4,1,10,3,0,0,
bleed,group,5,victory,5,21,45,1,1,10,3,0,0,
bleed,group,6,victory,4,14,43,1,1,9,2,0,0,
bleed,group,7,victory,4,17,52,2,1,10,3,0,0,
bleed,group,8,victory,4,15,61,0,1,9,2,0,0,
bleed,group,9,victory,5,19,45,1,1,10,3,0,0,
bleed,group,10,victory,4,15,60,1,1,9,2,0,0,
bleed,group,11,victory,4,15,61,2,1,9,2,0,0,
bleed,group,12,victory,5,19,52,1,1,10,3,0,0,
bleed,group,13,victory,4,15,56,1,1,9,2,0,0,
bleed,group,14,victory,4,15,60,1,1,9,2,0,0,
bleed,group,15,victory,4,14,52,1,1,9,2,0,0,
bleed,group,16,victory,4,15,60,1,1,9,2,0,0,
bleed,group,17,victory,4,15,52,0,1,9,2,0,0,
bleed,group,18,victory,4,14,43,1,1,9,2,0,0,
bleed,group,19,victory,4,15,51,1,1,9,2,0,0,
bleed,group,20,victory,4,15,43,0,1,10,2,0,0,
bleed,group,21,victory,4,15,51,1,1,9,2,0,0,
bleed,group,22,victory,4,16,61,2,1,9,2,0,0,
bleed,group,23,victory,4,16,61,2,1,9,2,0,0,
bleed,group,24,victory,5,17,49,3,1,9,3,0,0,
bleed,group,25,victory,4,14,43,1,1,9,2,0,0,
bleed,group,26,victory,4,15,61,0,1,9,2,0,0,
bleed,group,27,victory,4,14,52,1,1,9,2,0,0,
bleed,group,28,victory,4,14,52,1,1,9,2,0,0,
bleed,group,29,victory,4,15,61,0,1,9,2,0,0,
bleed,group,30,victory,5,19,57,0,1,9,3,0,0,
bleed,group,31,victory,4,14,52,1,1,9,2,0,0,
bleed,group,32,victory,4,17,61,2,1,10,3,0,0,
bleed,group,33,victory,5,17,50,1,1,9,3,0,0,
bleed,group,34,victory,4,15,49,1,1,9,2,0,0,
bleed,group,35,victory,4,14,52,1,1,9,2,0,0,
bleed,group,36,victory,4,16,52,0,1,9,2,0,0,
bleed,group,37,victory,4,14,52,1,1,9,2,0,0,
bleed,group,38,victory,4,17,61,0,1,9,2,0,0,
bleed,group,39,victory,4,16,51,1,1,10,3,0,0,
bleed,group,40,victory,4,15,52,0,1,9,2,0,0,
bleed,group,41,victory,4,15,51,0,1,9,2,0,0,
bleed,group,42,victory,4,14,52,1,1,9,2,0,0,
bleed,group,43,victory,5,18,42,4,1,10,3,0,0,
bleed,group,44,victory,4,14,52,1,1,9,2,0,0,
bleed,group,45,victory,4,16,52,2,1,9,2,0,0,
bleed,group,46,victory,4,16,52,0,1,10,3,0,0,
bleed,group,47,victory,4,14,43,1,1,9,2,0,0,
bleed,group,48,victory,4,15,52,0,1,9,2,0,0,
bleed,group,49,victory,6,22,55,4,1,9,3,0,0,
bleed,group,50,victory,4,16,49,3,1,9,2,0,0,
bleed,group,51,victory,5,18,51,1,1,10,3,0,0,
bleed,group,52,victory,5,18,54,0,1,9,3,0,0,
bleed,group,53,victory,4,15,49,1,1,9,2,0,0,
bleed,group,54,victory,4,14,43,1,1,9,3,0,0,
bleed,group,55,victory,4,14,43,1,1,9,3,0,0,
bleed,group,56,victory,4,16,59,1,1,9,2,0,0,
bleed,group,57,victory,5,18,50,2,1,9,2,0,0,
bleed,group,58,victory,5,18,49,4,1,10,3,0,0,
bleed,group,59,victory,4,15,52,2,1,9,2,0,0,
bleed,group,60,victory,4,14,43,1,1,9,2,0,0,
bleed,group,61,victory,4,16,60,0,1,9,2,0,0,
bleed,group,62,victory,4,14,43,1,1,9,2,0,0,
bleed,group,63,victory,4,16,51,1,1,10,3,0,0,
bleed,group,64,victory,4,14,43,1,1,9,2,0,0,
bleed,group,65,victory,5,19,50,1,1,9,2,0,0,
bleed,group,66,victory,5,20,51,0,1,10,3,0,0,
bleed,group,67,victory,4,15,60,1,1,9,2,0,0,
bleed,group,68,victory,4,16,52,1,1,9,2,0,0,
bleed,group,69,victory,4,14,52,1,1,9,2,0,0,
bleed,group,70,victory,4,14,52,1,1,9,2,0,0,
bleed,group,71,victory,4,14,52,2,1,9,1,0,0,
bleed,group,72,victory,4,14,43,1,1,9,2,0,0,
bleed,group,73,victory,4,16,59,1,1,9,2,0,0,
bleed,group,74,victory,5,19,51,3,1,8,1,0,0,
bleed,group,75,victory,4,16,61,2,1,9,2,0,0,
bleed,group,76,victory,5,17,42,2,1,10,3,0,0,
bleed,group,77,victory,4,16,59,1,1,9,2,0,0,
bleed,group,78,victory,4,14,52,1,1,9,2,0,0,
bleed,group,79,victory,4,14,43,1,1,9,2,0,0,
bleed,group,80,victory,4,14,52,2,1,9,1,0,0,
bleed,group,81,victory,5,17,42,2,1,10,3,0,0,
bleed,group,82,victory,4,15,51,1,1,9,2,0,0,
bleed,group,83,victory,4,16,51,1,1,10,3,0,0,
bleed,group,84,victory,4,15,61,0,1,9,2,0,0,
